"id","text","unit","updated","firstPeriod","latestPeriod","active","variables"
"SKAD02","Akut ambulante besøg","Antal","2019-07-10T08:00:00","2006","2018",TRUE,"område,diagnose,alder,køn,tid"
"SKAD03","Akut ambulatne besøg og akut ambulante patienter","Antal","2019-07-10T08:00:00","2006","2018",TRUE,"område,nøgletal,alder,køn,tid"
"SKAD04","Akut ambulante besøg og akut ambulante patienter","Antal","2019-07-10T08:00:00","2006","2018",TRUE,"område,nøgletal,diagnose,alder,køn,tid"
"SKAD05","Akut ambulante besøg og akut ambulante patienter","Antal","2019-07-10T08:00:00","2006","2018",TRUE,"område,nøgletal,kontaktårsag,alder,køn,tid"
"SKADP01","Akut ambulante patienter","Antal","2019-07-10T08:00:00","2006","2018",TRUE,"område,dominerende kontaktårsag,alder,køn,tid"
"SKADP02","Akut ambulante patienter","Antal","2019-07-10T08:00:00","2006","2018",TRUE,"område,kontaktårsag,alder,køn,tid"
"SMIT3","Bekræftede COVID-19 tilfælde pr. dag (eksperimentel statistik)","-","2021-07-02T08:00:00","2020M03D21","2021M06D29",TRUE,"nøgletal,landsdel,tid"
"SYGK2","Lægebesøg mv. med offentlig tilskud","Antal","2023-09-20T08:00:00","2006","2022",TRUE,"område,ydelsesart,alder,køn,tid"
"SYGK1","Lægebesøg mv. med offentlig tilskud","Antal","2023-09-20T08:00:00","2006","2022",TRUE,"område,ydelsesart,alder,køn,tid"
"SYGKS1","Lægebesøg mv. med offentlig tilskud (detaljeret)","Antal","2023-09-20T08:00:00","2006","2022",TRUE,"område,ydelsesart,alder,køn,tid"
"SYGKS2","Lægebesøg mv. med offentlig tilskud (detaljeret)","Antal","2023-09-20T08:00:00","2006","2022",TRUE,"område,ydelsesart,alder,køn,tid"
"SYGP2","Personer med kontakt til læge mv. med offentlig tilskud","Antal","2023-09-20T08:00:00","2006","2022",TRUE,"område,ydelsesart,alder,køn,tid"
"SYGP1","Personer med kontakt til læge mv. med offentlig tilskud","Antal","2023-09-20T08:00:00","2006","2022",TRUE,"område,ydelsesart,alder,køn,tid"
"SYGPS1","Modtagere af ydelser i forbindelse med lægebesøg mv.","Antal","2023-09-20T08:00:00","2006","2022",TRUE,"område,ydelsesart,alder,køn,tid"
"SYGPS2","Modtagere af ydelser i forbindelse med lægebesøg mv.","Antal","2023-09-20T08:00:00","2006","2022",TRUE,"område,ydelsesart,alder,køn,tid"
"SYGUS2","Offentlige udgifter ved lægebesøg mv. (detaljeret)","1.000 kr.","2023-09-20T08:00:00","2006","2022",TRUE,"område,ydelsesart,alder,køn,tid"
"SYGUS1","Offentlige udgifter ved lægebesøg mv. (detaljeret)","1.000 kr.","2023-09-20T08:00:00","2006","2022",TRUE,"område,ydelsesart,alder,køn,tid"
"SYGU1","Offentlige udgifter ved lægebesøg mv.","1.000 kr.","2023-09-20T08:00:00","2006","2022",TRUE,"område,ydelsesart,alder,køn,tid"
"SYGU2","Offentlige udgifter ved lægebesøg mv.","1.000 kr.","2023-09-20T08:00:00","2006","2022",TRUE,"område,ydelsesart,alder,køn,tid"
"SYGFAM","Lægebesøg","-","2023-09-20T08:00:00","2006","2022",TRUE,"nøgletal,ydelsesart,familietype,køn,alder,tid"
"SYGSOC","Lægebesøg","-","2023-09-20T08:00:00","2006","2022",TRUE,"nøgletal,ydelsesart,socioøkonomisk status,køn,alder,tid"
"SYGHER","Lægebesøg","-","2023-09-20T08:00:00","2006","2022",TRUE,"nøgletal,ydelsesart,herkomst,køn,alder,tid"
"SYGIND","Lægebesøg","-","2023-09-20T08:00:00","2006","2022",TRUE,"nøgletal,ydelsesart,indkomstniveau ,køn,alder,tid"
"SYGSIK","Befolkningen","Antal","2022-10-27T08:00:00","2007","2022",TRUE,"område,sygesikringsgruppe,tid"
"MEDI1A","Salg af receptpligtig medicin (eksperimentel statistik)","Antal","2023-02-14T08:00:00","2016","2021",TRUE,"region,medicintype,nøgletal,køn,alder,tid"
"MEDI1B","Salg af receptpligtig medicin (eksperimentel statistik)","Antal","2023-02-14T08:00:00","2016","2021",TRUE,"område,medicintype,nøgletal,køn,aldersgruppe,tid"
"MEDICIN2","Salg af receptpligtig medicin (eksperimentel statistik)","Antal","2023-02-14T08:00:00","2016","2021",TRUE,"herkomst,medicintype,nøgletal,køn,aldersgruppe,tid"
"MEDICIN3","Salg af receptpligtig medicin (eksperimentel statistik)","Antal","2023-02-14T08:00:00","2016","2021",TRUE,"uddannelse,medicintype,nøgletal,køn,aldersgruppe,tid"
"MEDICIN4","Salg af receptpligtig medicin (eksperimentel statistik)","Pr. 100.000 personer","2023-02-14T08:00:00","2016","2021",TRUE,"medicintype,nøgletal,køn,aldersgruppe,tid"
"RESTAND","Kommunal tandpleje","Antal","2022-11-23T08:00:00","2015","2022",TRUE,"område,tandplejeordning,modtagere,tid"
"HJEMSYG","Modtagere af hjemmesygepleje (eget hjem)","Antal","2023-05-26T08:00:00","2016","2022",TRUE,"område,alder,køn,tid"
"HJEMSYG2","Leveret hjemmesygepleje (eget hjem)","Antal","2023-05-26T08:00:00","2016","2022",TRUE,"område,alder,køn,dage,tid"
"NEETSYG","Lægebesøg i befolkningen (16-24 år) (eksperimentel statistik)","-","2023-06-29T08:00:00","2019","2021",TRUE,"NEET-status,nøgletal,sundhedsperson,bopæl,køn,tid"
"NEETMED","Køb af receptpligtig medicin i befolkningen (16-24 år) (eksperimentel statistik)","-","2023-06-29T08:00:00","2019","2021",TRUE,"NEET-status,nøgletal,medicintype,bopæl,køn,tid"
"FVPCT","Folketingsvalg","Pct.","2023-05-10T08:00:00","1971","2022",TRUE,"valgresultat,tid"
"LABY09","Folketingsvalg","Pct.","2023-06-09T08:00:00","2007","2022",TRUE,"kommunegruppe,valgresultat,tid"
"FVBPCT","Folketingsvalg","Antal","2023-05-10T08:00:00","1971","2022",TRUE,"valgresultat,tid"
"FVKAND","Folketingsvalg","Antal","2022-11-18T08:00:00","1990","2022",TRUE,"kandidater,parti,tid"
"FVKOM","Folketingsvalg","Antal","2022-11-18T08:00:00","2007","2022",TRUE,"valgresultat,område,tid"
"FVPANDEL","Partiernes stemmeandel (Folketingsvalg)","Pct.","2022-11-18T08:00:00","2007","2022",TRUE,"valgresultat,område,tid"
"FV22TOT","Folketingsvalget 2022","Antal","2022-11-18T08:00:00","2022","2022",TRUE,"valgresultat,område,tid"
"FV22TOTA","Folketingsvalget 2022","Antal","2022-11-18T08:00:00","2022","2022",TRUE,"valgresultat,område,tid"
"FV22KAND","Opstillede kandidaters personlige stemmer","Antal","2022-11-18T08:00:00","2022","2022",TRUE,"opstillede kandidater,valgresultat,parti,område,tid"
"KVPCT","Valg til kommunalbestyrelser","Pct.","2023-05-10T08:00:00","1970","2021",TRUE,"valgresultat,tid"
"KVBPCT","Valg til kommunalbestyrelser","Antal","2023-05-10T08:00:00","1970","2021",TRUE,"valgresultat,tid"
"KVRES","Valg til kommunalbestyrelser","Antal","2022-04-07T08:00:00","2005","2021",TRUE,"område,valgresultat,tid"
"LABY08","Valg til kommunalbestyrelser","Pct.","2023-06-09T08:00:00","2005","2021",TRUE,"kommunegruppe,valgresultat,tid"
"VALGK3","Valg til kommunalbestyrelser","Antal","2022-04-07T08:00:00","2005","2021",TRUE,"område,parti,stemmer/kandidater/køn,tid"
"AKVA3","Valg til regionsråd","Antal","2022-04-07T08:00:00","2005","2021",TRUE,"område,parti,stemmer/kandidater/køn,tid"
"KV21PERS","Valgte kandidaters personlige stemmer ved kommunalvalget i 2021","-","2022-03-22T08:00:00","2021","2021",TRUE,"kandidater,stemmetype,tid"
"KV17PERS","Valgte kandidaters personlige stemmer ved kommunalvalget i 2017","-","2022-03-22T08:00:00","2017","2017",TRUE,"kandidater,stemmetype,tid"
"KV13PERS","Valgte kandidaters personlige stemmer ved kommunalvalget i 2013","-","2022-03-22T08:00:00","2013","2013",TRUE,"kandidater,stemmetype,tid"
"KV09PERS","Valgte kandidaters personlige stemmer ved kommunalvalget i 2009","-","2022-03-22T08:00:00","2009","2009",TRUE,"kandidater,stemmetype,tid"
"KV05PERS","Valgte kandidaters personlige stemmer ved kommunalvalget i 2005","-","2022-03-22T08:00:00","2005","2005",TRUE,"kandidater,stemmetype,tid"
"KV01PERS","Valgte kandidaters personlige stemmer ved kommunalvalget i 2001","-","2022-03-22T08:00:00","2001","2001",TRUE,"kandidater,stemmetype,tid"
"KV97PERS","Valgte kandidaters personlige stemmer ved kommunalvalget i 1997","-","2022-03-22T08:00:00","1997","1997",TRUE,"kandidater,stemmetype,tid"
"EVKOM","Europa-Parlamentsvalg","Antal","2019-05-31T08:00:00","2009","2019",TRUE,"valgresultat,område,tid"
"EVPANDEL","Partiernes stemmeandel (Europa-Parlamentsvalg)","Pct.","2019-05-31T08:00:00","2009","2019",TRUE,"valgresultat,område,tid"
"EVBPCT","Europa-Parlamentsvalg","Antal","2023-06-12T08:00:00","1979","2019",TRUE,"valgresultat,tid"
"EVPCT","Europa-Parlamentsvalg","Pct.","2023-06-12T08:00:00","1979","2019",TRUE,"valgresultat,tid"
"EV19TOT","Europa-Parlamentsvalget 2019","Antal","2019-05-31T08:00:00","2019","2019",TRUE,"valgresultat,område,tid"
"EV19TOTA","Europa-Parlamentsvalget 2019","Antal","2019-05-31T08:00:00","2019","2019",TRUE,"valgresultat,område,tid"
"FAKOM","Folkeafstemninger","Antal","2022-06-10T08:00:00","2014","2022",TRUE,"valgresultat,område,tid"
"FAPCT","Folkeafstemninger","Pct.","2023-06-12T08:00:00","1971","2022",TRUE,"valgresultat,tid"
"FABPCT","Folkeafstemninger","Antal","2023-06-13T08:00:00","1971","2022",TRUE,"valgresultat,tid"
"FA22TOT","Folkeafstemning om Danmarks deltagelse i det europæiske samarbejde om sikkerhed og forsvar ved at afskaffe EU-forsvarsforbeholdet 2022","Antal","2022-06-10T08:00:00","2022","2022",TRUE,"valgresultat,område,tid"
"FA22TOTA","Folkeafstemning om Danmarks deltagelse i det europæiske samarbejde om sikkerhed og forsvar ved at afskaffe EU-forsvarsforbeholdet 2022","Antal","2022-06-10T08:00:00","2022","2022",TRUE,"valgresultat,område,tid"
"LIGEDI0","Ligestillingsindikator for opstillede og valgte kandidater til folketingsvalg","-","2022-12-15T08:00:00","1918","2022",TRUE,"kandidater,indikator,tid"
"LIGEDI1","Ligestillingsindikator for opstillede og valgte kandidater til folketingsvalg","-","2022-12-15T08:00:00","2001","2022",TRUE,"kandidater,indikator,alder,tid"
"LIGEDI10","Ligestillingsindikator for regeringer","-","2023-01-10T08:00:00","2022","2022",TRUE,"regeringer,indikator,tid"
"LIGEDI2","Ligestillingsindikator for opstillede og valgte kandidater til kommunalvalg","-","2022-04-07T08:00:00","2005","2021",TRUE,"kandidater,indikator,alder,kommune,tid"
"LIGEDI3","Ligestillingsindikator for opstillede og valgte kandidater til regionsvalg","-","2022-04-07T08:00:00","2005","2021",TRUE,"kandidater,indikator,tid"
"LIGEDI4","Ligestillingsindikator for opstillede og valgte kandidater til Europa-Parlamentsvalg","-","2019-06-26T08:00:00","1994","2019",TRUE,"kandidater,indikator,tid"
"LIGEDI6","Ligestillingsindikator for bestyrelsesmedlemmer og direktører","-","2023-01-25T08:00:00","2014","2021",TRUE,"indikator,type,uddannelse,alder,tid"
"LIGEDI7","Ligestillingsindikator for bestyrelsesmedlemmer og direktører","-","2023-01-25T08:00:00","2014","2021",TRUE,"indikator,type,virksomhedsstørrelse,tid"
"LIGEDI8","Ligestillingsindikator for bestyrelsesmedlemmer og direktører","-","2023-01-25T08:00:00","2014","2021",TRUE,"indikator,type,branche (DB07 19-grp),tid"
"LIGEDI9","Ligestillingsindikator for beskæftigede lønmodtagere","-","2022-11-15T08:00:00","2008","2021",TRUE,"indikator,lønmodtagergruppe,branche (DB07 127-grp),tid"
"LIGEDB1","Opstillede og valgte kandidater til folketingsvalg","Antal","2022-12-15T08:00:00","2001","2022",TRUE,"kandidater,køn,alder,tid"
"LIGEDB2","Opstillede og valgte kandidater til kommunalvalg","Antal","2022-04-07T08:00:00","2005","2021",TRUE,"kandidater,køn,alder,kommune,tid"
"LIGEDB6","Bestyrelsesmedlemmer og direktører","Antal","2023-01-25T08:00:00","2014","2021",TRUE,"type,køn,uddannelse,alder,tid"
"LIGEDB7","Bestyrelsesmedlemmer og direktører","Antal","2023-01-25T08:00:00","2014","2021",TRUE,"type,virksomhedsstørrelse,køn,tid"
"LIGEDB8","Bestyrelsesmedlemmer og direktører","Antal","2023-01-25T08:00:00","2014","2021",TRUE,"type,branche (DB07 19-grp),køn,tid"
"LIGEDB9","Beskæftigede lønmodtagere","Antal","2022-11-15T08:00:00","2008","2021",TRUE,"køn,lønmodtagergruppe,branche (DB07 127-grp),tid"
"LIGEFI1","Ligestillingsindikator for barselsdagpengedage til forældrepar (gennemsnit)","Dage","2023-05-26T08:00:00","2016","2021",TRUE,"indikator,moderens højeste fuldførte uddannelse,faderens højeste fuldførte uddannelse,forældrenes uddannelsesniveau,område,tid"
"LIGEFI5","Ligestillingsindikator for arbejdstimer for lønmodtagere (gennemsnitlig)","Antal","2022-11-15T08:00:00","2008","2021",TRUE,"indikator,alder,familietype,tid"
"LIGEFI6","Ligestillingsindikator for pendlingsafstand (gennemsnitlig) for beskæftigede personer","Antal","2023-05-16T08:00:00","2008","2021",TRUE,"indikator,familietype,alder,tid"
"LIGEFI7","Ligestillingsindikator for børn, der har adresse kun hos mor eller far","-","2023-02-23T08:00:00","1980","2023",TRUE,"indikator,alder,tid"
"LIGEFI8","Ligestillingsindikator for fraværsdagsværk ved barns sygdom (gennemsnitlig)","Antal","2022-12-20T08:00:00","2013","2021",TRUE,"indikator,sektor,indkomst,tid"
"LIGEFI9","Ligestillingsindikator for fraværsdagsværk ved barns sygdom (gennemsnitlig)","Antal","2022-12-20T08:00:00","2013","2021",TRUE,"indikator,sektor,branche,tid"
"LIGEFB1","Forældrepar","Antal","2023-05-26T08:00:00","2016","2021",TRUE,"barnets familieforhold,forældrenes dagpengeret,moderens højeste fuldførte uddannelse,faderens højeste fuldførte uddannelse,område,tid"
"LIGEFB6","Beskæftigede","Antal","2023-05-16T08:00:00","2008","2021",TRUE,"familietype,pendlingsafstand,køn,alder,tid"
"LIGEFB7","Børn","Antal","2023-02-23T08:00:00","1980","2023",TRUE,"alder,familietype,mor status,far status,tid"
"LIGEUI0","Ligestillingsindikator for befolkningens højeste fuldførte uddannelse","-","2023-03-30T08:00:00","1986","2022",TRUE,"højest fuldførte uddannelse,indikator,alder,tid"
"LIGEUI1","Ligestillingsindikator for befolkningens højeste fuldførte uddannelse (15-69 år)","-","2023-03-30T08:00:00","2005","2022",TRUE,"højest fuldførte uddannelse,indikator,alder,bopælsområde,herkomst,tid"
"LIGEUI2","Ligestillingsindikator for kursusdeltagelse ved voksen og efteruddannelse","-","2023-02-24T08:00:00","2005","2022",TRUE,"uddannelsesområde,indikator,alder,bopælsområde,enhed,tidsangivelse,tid"
"LIGEUI3","Ligestillingsindikator for uddannelsesaktivitet","-","2023-01-27T08:00:00","2005","2022",TRUE,"uddannelse,indikator,alder,bopælsområde,tid"
"LIGEUI4","Ligestillingsindikator for modtagere af specialundervisning i grundskolen (offentlige skoler og specialområdet)","-","2023-06-30T08:00:00","2011","2022",TRUE,"indikator,klassetrin,herkomst,tid"
"LIGEUI5","Ligestillingsindikator for frafald inden for 5 år","-","2023-03-08T08:00:00","2008","2017",TRUE,"startuddannelse i gruppen,indikator,alder,herkomst,tid"
"LIGEUI6","Ligestillingsindikator for uddannelsesaktivitet på STEM-uddannelser","-","2023-01-27T08:00:00","2005","2022",TRUE,"uddannelse,indikator,tid"
"LIGEUB1","Befolkningens højeste fuldførte uddannelse (15-69 år)","Antal","2023-03-30T08:00:00","2005","2022",TRUE,"bopælsområde,herkomst,højest fuldførte uddannelse,alder,køn,tid"
"LIGEUB2","Kursusdeltagelse ved voksen og efteruddannelse","Antal","2023-02-24T08:00:00","2005","2022",TRUE,"uddannelsesområde,bopælsområde,alder,køn,enhed,tidsangivelse,tid"
"LIGEUB3","Uddannelsesaktivitet","Antal","2023-01-27T08:00:00","2005","2022",TRUE,"bopælsområde,uddannelse,alder,køn,tid"
"LIGEUB4","Elever i grundskolen","Antal","2023-06-30T08:00:00","2011","2022",TRUE,"klassetrin,specialundervisning,herkomst,køn,tid"
"LIGEUB5","Gennemførsel af uddannelsesgrupper","Antal","2023-03-08T08:00:00","2008","2022",TRUE,"startuddannelse i gruppen,herkomst,køn,status ved 1 og 5 år,alder ved start på gruppe,tid"
"LIGEUB6","Uddannelsesaktivitet på STEM-uddannelser","Antal","2023-01-27T08:00:00","2005","2022",TRUE,"uddannelse,køn,tid"
"LIGEAI1","Ligestillingsindikator for erhvervs- og beskæftigelsesfrekvenser","-","2022-11-15T08:00:00","2008","2021",TRUE,"frekvens,indikator,familietype,herkomst,alder,tid"
"LIGEAI10","Ligestillingsindikator for langtidsledige","-","2023-07-05T08:00:00","2009M01","2023M02",TRUE,"indikator,alder,område,tid"
"LIGEAI2","Ligestillingsindikator for erhvervs- og beskæftigelsesfrekvenser","-","2022-11-15T08:00:00","2008","2021",TRUE,"frekvens,indikator,familietype,område,alder,tid"
"LIGEAI3","Ligestillingsindikator for beskæftigede","-","2022-11-15T08:00:00","2008","2021",TRUE,"branche (DB07),indikator,tid"
"LIGEAI4","Ligestillingsindikator for beskæftigede (over 15 år)","-","2022-11-15T08:00:00","2008","2021",TRUE,"indikator,branche (DB07),forsikringskategori,tid"
"LIGEAI5","Ligestillingsindikator for beskæftigede (over 15 år) i støttet beskæftigelse","-","2022-11-15T08:00:00","2008","2021",TRUE,"branche (DB07),ydelsestype,indikator,tid"
"LIGEAI6","Ligestillingsindikator for NEET","-","2023-03-03T08:00:00","2008","2021",TRUE,"indikator,bopælsområde,alder,tid"
"LIGEAI7","Ligestillingsindikator for lønmodtagere","-","2022-11-15T08:00:00","2008","2021",TRUE,"indikator,arbejdstidens omfang,sektor,familietype,alder,tid"
"LIGEAI8","Ligestillingsindikator for lønmodtagere","-","2022-11-15T08:00:00","2008","2021",TRUE,"indikator,arbejdstidens omfang,herkomst,familietype,alder,tid"
"LIGEAI9A","Ligestillingsindikator for fuldtidsledige","-","2023-08-31T08:00:00","2007M01","2023M01",TRUE,"indikator,alder,område,tid"
"LIGEAI9B","Ligestillingsindikator for fuldtidsledige (sæsonkorrigeret)","-","2023-08-31T08:00:00","2007M01","2023M07",TRUE,"indikator,tid"
"LIGEAB1","Befolkningen","Antal","2022-11-15T08:00:00","2008","2021",TRUE,"socioøkonomisk status,herkomst,familietype,køn,alder,tid"
"LIGEAB10","Langtidsledige","Antal","2023-07-05T08:00:00","2009M01","2023M02",TRUE,"område,køn,alder,tid"
"LIGEAB2","Befolkningen","Antal","2022-11-15T08:00:00","2008","2021",TRUE,"område,socioøkonomisk status,familietype,køn,alder,tid"
"LIGEAB3","Beskæftigede","Antal","2022-11-15T08:00:00","2008","2021",TRUE,"branche (DB07),køn,tid"
"LIGEAB4","Beskæftigede","Antal","2022-11-15T08:00:00","2008","2021",TRUE,"område,branche (DB07),forsikringskategori,køn,alder,tid"
"LIGEAB5","Beskæftigede i støttet beskæftigelse","Antal","2022-11-15T08:00:00","2008","2021",TRUE,"branche (DB07),ydelsestype,køn,alder,tid"
"LIGEAB6","Befolkningen (16-24 år)","Antal","2023-03-03T08:00:00","2008","2021",TRUE,"NEET-status,bopælsområde,køn,alder,tid"
"LIGEAB7","Lønmodtagere","Antal","2022-11-15T08:00:00","2008","2021",TRUE,"arbejdstidens omfang,sektor,familietype,køn,alder,tid"
"LIGEAB8","Lønmodtagere","Antal","2022-11-15T08:00:00","2008","2021",TRUE,"arbejdstidens omfang,herkomst,familietype,køn,alder,tid"
"LIGEAB9A","Fuldtidsledige","Antal","2023-08-31T08:00:00","2013M01","2023M01",TRUE,"ydelsestype,område,køn,alder,tid"
"LIGEAB9B","Fuldtidsledige (sæsonkorrigeret)","Antal","2023-08-31T08:00:00","2007M01","2023M07",TRUE,"køn,tid"
"LIGEKI1","Ligestillingsindikator for personlige modtagere af Kulturministeriets udbetalinger","-","2021-10-07T08:00:00","2010","2020",TRUE,"indikator,bopælsområde,kulturemne,aldersgrupper,tid"
"LIGEKI2","Ligestillingsindikator for Kulturministeriets udbetalinger til personer","-","2021-10-07T08:00:00","2010","2020",TRUE,"indikator,bopælsområde,kulturemne,aldersgrupper,tid"
"LIGEKI3A","Ligestillingsindikator for elever på musikskoler","-","2023-06-21T08:00:00","2021:2022","2021:2022",TRUE,"indikator,kommune,alder,tid"
"LIGEKB1","Personlige modtagere af Kulturministeriets udbetalinger","Antal","2021-10-07T08:00:00","2010","2020",TRUE,"bopælsområde,kulturemne,køn,aldersgrupper,tid"
"LIGEKB2","Kulturministeriets udbetalinger til personer","1.000 kr.","2021-10-07T08:00:00","2010","2020",TRUE,"bopælsområde,kulturemne,køn,aldersgrupper,tid"
